RT(milliseconds),TIC
1175730,934096
1175740,934136
1175750,934016
1175760,933907
1175770,933979
1175780,933887
1175790,933596
1175800,933750
1175810,934356
1175820,934821
1175830,934413
1175840,934014
1175850,934106
1175860,934361
1175870,934481
1175880,934367
1175890,934426
1175900,934076
1175910,933936
1175920,934000
1175930,934358
1175940,934350
1175950,934365
1175960,934300
1175970,934305
1175980,933881
1175990,933821
1176000,933849
1176010,933589
1176020,933318
1176030,933545
1176040,934175
1176050,934508
1176060,934495
1176070,934203
1176080,933770
1176090,933491
1176100,933359
1176110,933468
1176120,933737
1176130,934532
1176140,934712
1176150,934343
1176160,933946
1176170,933809
1176180,933921
1176190,934280
1176200,934460
1176210,934318
1176220,933709
1176230,933658
1176240,933811
1176250,933881
1176260,933811
1176270,934016
1176280,934132
1176290,934053
1176300,933692
1176310,933973
1176320,934175
1176330,934349
1176340,934338
1176350,934611
1176360,934619
1176370,934233
1176380,933830
1176390,933691
1176400,933697
1176410,933965
1176420,933901
1176430,933738
1176440,933690
1176450,933800
1176460,933781
1176470,933813
1176480,934075
1176490,934229
1176500,933943
1176510,933878
1176520,933953
1176530,934335
1176540,934351
1176550,934385
1176560,933748
1176570,933802
1176580,933739
1176590,933787
1176600,933416
1176610,933591
1176620,933826
1176630,933881
1176640,933826
1176650,933986
1176660,934091
1176670,934210
1176680,934337
1176690,934504
1176700,934196
1176710,933879
1176720,933795
1176730,934136
1176740,934211
1176750,934229
1176760,934366
1176770,934539
1176780,934630
1176790,934483
1176800,934416
1176810,934304
1176820,934292
1176830,934394
1176840,934091
1176850,933836
1176860,933816
1176870,933894
1176880,933887
1176890,934020
1176900,934450
1176910,934235
1176920,934110
1176930,934037
1176940,934283
1176950,934161
1176960,934030
1176970,934150
1176980,934288
1176990,934176
1177000,934142
1177010,934269
1177020,934133
1177030,934038
1177040,934164
1177050,934825
1177060,934684
1177070,934328
1177080,933785
1177090,933834
1177100,933635
1177110,933811
1177120,934050
1177130,934337
1177140,934186
1177150,933884
1177160,933979
1177170,933950
1177180,933967
1177190,933726
1177200,933725
1177210,933751
1177220,933873
1177230,934144
1177240,934181
1177250,933970
1177260,933953
1177270,933958
1177280,933993
1177290,934175
1177300,934593
1177310,934750
1177320,934728
1177330,934443
1177340,934423
1177350,934084
1177360,934104
1177370,934166
1177380,934186
1177390,934116
1177400,934050
1177410,934119
1177420,934158
1177430,934171
1177440,933936
1177450,933647
1177460,933733
1177470,934068
1177480,934296
1177490,934306
1177500,934513
1177510,934417
1177520,934301
1177530,934295
1177540,934215
1177550,933846
1177560,933699
1177570,933938
1177580,934130
1177590,934165
1177600,934057
1177610,934124
1177620,934034
1177630,934634
1177640,934859
1177650,934529
1177660,933849
1177670,933646
1177680,933970
1177690,933891
1177700,933641
1177710,933449
1177720,933886
1177730,934591
1177740,934773
1177750,934685
1177760,934376
1177770,934226
1177780,934139
1177790,933992
1177800,933981
1177810,933786
1177820,933859
1177830,934165
1177840,934109
1177850,933945
1177860,933823
1177870,934214
1177880,934440
1177890,934393
1177900,934526
1177910,935009
1177920,935243
1177930,935080
1177940,934510
1177950,934376
1177960,934670
1177970,934500
1177980,934146
1177990,933975
1178000,934390
1178010,934691
1178020,934667
1178030,934758
1178040,934679
1178050,934582
1178060,934278
1178070,934335
1178080,934474
1178090,934590
1178100,934836
1178110,935194
1178120,934939
1178130,934300
1178140,933836
1178150,933998
1178160,934358
1178170,934403
1178180,934571
1178190,934566
1178200,934381
1178210,934177
1178220,934076
1178230,934136
1178240,934400
1178250,934539
1178260,934381
1178270,934213
1178280,934705
1178290,935020
1178300,935122
1178310,935048
1178320,935012
1178330,934770
1178340,934696
1178350,934680
1178360,934501
1178370,934020
1178380,934129
1178390,934420
1178400,934559
1178410,934511
1178420,934265
1178430,933896
1178440,933830
1178450,934209
1178460,934335
1178470,934446
1178480,934613
1178490,934686
1178500,934445
1178510,934270
1178520,934591
1178530,934666
1178540,934447
1178550,934318
1178560,934672
1178570,934844
1178580,934624
1178590,934088
1178600,934039
1178610,934249
1178620,934643
1178630,934913
1178640,935266
1178650,935356
1178660,934969
1178670,934739
1178680,934943
1178690,935180
1178700,934976
1178710,934728
1178720,934778
1178730,934953
1178740,934897
1178750,934750
1178760,934529
1178770,934466
1178780,934679
1178790,934719
1178800,934423
1178810,934369
1178820,934408
1178830,934566
1178840,934530
1178850,934524
1178860,934351
1178870,934188
1178880,934243
1178890,934196
1178900,934052
1178910,934372
1178920,934639
1178930,934547
1178940,934301
1178950,934401
1178960,934576
1178970,934541
1178980,934733
1178990,935074
1179000,935031
1179010,934534
1179020,934101
1179030,934301
1179040,934399
1179050,934293
1179060,934173
1179070,934301
1179080,934721
1179090,934743
1179100,934956
1179110,935398
1179120,935639
1179130,935488
1179140,934969
1179150,934710
1179160,934757
1179170,934841
1179180,935126
1179190,935024
1179200,934716
1179210,934298
1179220,934289
1179230,934732
1179240,934777
1179250,934906
1179260,934775
1179270,935051
1179280,935180
1179290,935155
1179300,935012
1179310,934841
1179320,934798
1179330,934787
1179340,934940
1179350,934961
1179360,934931
1179370,934706
1179380,934484
1179390,934476
1179400,934466
1179410,934770
1179420,934697
1179430,934818
1179440,934810
1179450,934777
1179460,934619
1179470,934410
1179480,934421
1179490,934805
1179500,934987
1179510,934749
1179520,934283
1179530,934093
1179540,934165
1179550,934236
1179560,934633
1179570,934879
1179580,934821
1179590,934891
1179600,935151
1179610,935266
1179620,935140
1179630,935282
1179640,935445
1179650,935461
1179660,935665
1179670,935640
1179680,935270
1179690,934979
1179700,935066
1179710,935081
1179720,934939
1179730,934876
1179740,934846
1179750,934721
1179760,934515
1179770,934218
1179780,933981
1179790,934231
1179800,934892
1179810,935134
1179820,934626
1179830,934273
1179840,934319
1179850,934613
1179860,934619
1179870,934566
1179880,934499
1179890,934402
1179900,934370
1179910,934515
1179920,934495
1179930,934451
1179940,934532
1179950,934765
1179960,934719
1179970,934718
1179980,934925
1179990,934847
1180000,934273
1180010,934009
1180020,933951
1180030,934010
1180040,933936
1180050,934157
1180060,934867
1180070,935260
1180080,935302
1180090,934954
1180100,934633
1180110,934833
1180120,934796
1180130,934709
1180140,934386
1180150,934434
1180160,934668
1180170,934663
1180180,934436
1180190,934491
1180200,934607
1180210,934781
1180220,934580
1180230,934694
1180240,934589
1180250,934412
1180260,934453
1180270,934588
1180280,934688
1180290,934688
1180300,934819
1180310,934891
1180320,934734
1180330,934830
1180340,934569
1180350,934496
1180360,934713
1180370,934907
1180380,934748
1180390,934424
1180400,934547
1180410,934554
1180420,934380
1180430,934460
1180440,934531
1180450,934406
1180460,934263
1180470,934280
1180480,934586
1180490,934834
1180500,934919
1180510,934926
1180520,934410
1180530,934236
1180540,933975
1180550,934204
1180560,934686
1180570,934884
1180580,935216
1180590,934745
1180600,934477
1180610,934432
1180620,934705
1180630,934785
1180640,934633
1180650,934606
1180660,934927
1180670,934896
1180680,935031
1180690,934704
1180700,934324
1180710,934124
1180720,934198
1180730,934496
1180740,934751
1180750,934846
1180760,934628
1180770,934458
1180780,934571
1180790,934883
1180800,934658
1180810,934633
1180820,934597
1180830,934736
1180840,934886
1180850,934998
1180860,934979
1180870,934954
1180880,935159
1180890,934979
1180900,934635
1180910,934390
1180920,934810
1180930,934828
1180940,934636
1180950,934361
1180960,934657
1180970,934772
1180980,934760
1180990,934514
1181000,934399
1181010,934239
1181020,934211
1181030,934355
1181040,934421
1181050,934513
1181060,934623
1181070,934554
1181080,934376
1181090,934372
1181100,934817
1181110,935045
1181120,934728
1181130,934271
1181140,934350
1181150,934500
1181160,934659
1181170,934393
1181180,934504
1181190,934699
1181200,934633
1181210,934639
1181220,934269
1181230,933937
1181240,933733
1181250,934144
1181260,934526
1181270,934450
1181280,934406
1181290,934388
1181300,934430
1181310,934400
1181320,934359
1181330,934469
1181340,934620
1181350,934875
1181360,934862
1181370,934831
1181380,934798
1181390,934561
1181400,934285
1181410,934215
1181420,934466
1181430,934498
1181440,934765
1181450,937336
1181460,945675
1181470,945994
1181480,943424
1181490,935190
1181500,934611
1181510,935101
1181520,934853
1181530,934912
1181540,934485
1181550,934549
1181560,934644
1181570,935017
1181580,935321
1181590,935040
1181600,934600
1181610,934391
1181620,934225
1181630,933979
1181640,933773
1181650,933908
1181660,934063
1181670,934113
1181680,934112
1181690,934071
1181700,934112
1181710,934168
1181720,934309
1181730,934536
1181740,934954
1181750,934961
1181760,935023
1181770,934903
1181780,935092
1181790,934709
1181800,934351
1181810,934417
1181820,934818
1181830,935263
1181840,935304
1181850,934940
1181860,934316
1181870,933958
1181880,933967
1181890,934623
1181900,934841
1181910,935028
1181920,934945
1181930,934934
1181940,934968
1181950,935044
1181960,934687
1181970,934396
1181980,934254
1181990,934464
1182000,934719
1182010,934672
1182020,934443
1182030,934200
1182040,934183
1182050,934585
1182060,935008
1182070,935156
1182080,935287
1182090,935099
1182100,934769
1182110,934485
1182120,934196
1182130,933857
1182140,934031
1182150,934552
1182160,934921
1182170,934506
1182180,934170
1182190,934001
1182200,934375
1182210,934734
1182220,935002
1182230,934565
1182240,934355
1182250,934268
1182260,934481
1182270,934551
1182280,934665
1182290,934496
1182300,934360
1182310,934361
1182320,934656
1182330,934616
1182340,934351
1182350,934112
1182360,933988
1182370,933990
1182380,933753
1182390,933868
1182400,933799
1182410,933963
1182420,933911
1182430,934538
1182440,934912
1182450,934991
1182460,934570
1182470,934660
1182480,935053
1182490,935242
1182500,935069
1182510,934766
1182520,934706
1182530,934706
1182540,934315
1182550,934052
1182560,934267
1182570,934956
1182580,934982
1182590,934323
1182600,933872
1182610,934246
1182620,934892
1182630,935089
1182640,934635
1182650,934355
1182660,934335
1182670,934391
1182680,934401
1182690,934441
1182700,934530
1182710,934448
1182720,934222
1182730,934176
1182740,934374
1182750,934785
1182760,935113
1182770,934929
1182780,934528
1182790,934549
1182800,934925
1182810,934773
1182820,934361
1182830,934245
1182840,934426
1182850,934700
1182860,934571
1182870,934251
1182880,934069
1182890,934156
1182900,934536
1182910,934586
1182920,934500
1182930,934637
1182940,934485
1182950,934031
1182960,934016
1182970,934196
1182980,934427
1182990,934461
1183000,934561
1183010,934716
1183020,934511
1183030,934425
1183040,934564
1183050,934754
1183060,934455
1183070,934314
1183080,934258
1183090,934576
1183100,934552
1183110,934543
1183120,934492
1183130,934266
1183140,934496
1183150,934499
1183160,934600
1183170,934395
1183180,934595
1183190,934563
1183200,934472
1183210,934434
1183220,934729
1183230,934806
1183240,934841
1183250,934657
1183260,934079
1183270,933715
1183280,933634
1183290,934319
1183300,934469
1183310,934505
1183320,934361
1183330,934411
1183340,934551
1183350,934622
1183360,934818
1183370,934760
1183380,934506
1183390,934511
1183400,934716
1183410,934711
1183420,934448
1183430,934565
1183440,934844
1183450,934712
1183460,934526
1183470,934521
1183480,934735
1183490,934724
1183500,934671
1183510,934500
1183520,934448
1183530,934627
1183540,934771
1183550,934775
1183560,934760
1183570,934651
1183580,934501
1183590,934132
1183600,934072
1183610,934571
1183620,934978
1183630,935293
1183640,935166
1183650,935250
1183660,935048
1183670,934851
1183680,934459
1183690,934261
1183700,934346
1183710,934736
1183720,934798
1183730,934678
1183740,934279
1183750,934414
1183760,934631
1183770,934860
1183780,934619
1183790,934661
1183800,934848
1183810,935333
1183820,935257
1183830,935107
1183840,934991
1183850,934961
1183860,935023
1183870,935103
1183880,935147
1183890,934778
1183900,934421
1183910,934296
1183920,934162
1183930,934262
1183940,934276
1183950,934582
1183960,934796
1183970,934852
1183980,934603
1183990,934698
1184000,934672
1184010,934901
1184020,934780
1184030,934814
1184040,934987
1184050,934928
1184060,934683
1184070,934789
1184080,935166
1184090,935368
1184100,934829
1184110,934691
1184120,934719
1184130,934896
1184140,934784
1184150,934781
1184160,935061
1184170,935115
1184180,935019
1184190,934885
1184200,934879
1184210,934723
1184220,934473
1184230,934142
1184240,934315
1184250,934651
1184260,935032
1184270,934897
1184280,934609
1184290,934586
1184300,934942
1184310,935040
1184320,934828
1184330,934697
1184340,934804
1184350,934864
1184360,934243
1184370,934040
1184380,934241
1184390,935010
1184400,935128
1184410,934603
1184420,934304
1184430,934395
1184440,934463
1184450,934547
1184460,934489
1184470,934896
1184480,934968
1184490,934798
1184500,934450
1184510,934509
1184520,934628
1184530,934671
1184540,934714
1184550,934822
1184560,934844
1184570,934814
1184580,934626
1184590,934820
1184600,934976
1184610,935071
1184620,934779
1184630,934084
1184640,934281
1184650,934597
1184660,935078
1184670,934815
1184680,934811
1184690,934656
1184700,934769
1184710,934889
1184720,934901
1184730,934584
1184740,934330
1184750,934114
1184760,934428
1184770,934644
1184780,935032
1184790,934920
1184800,934611
1184810,934608
1184820,934575
1184830,934672
1184840,934472
1184850,934323
1184860,934585
1184870,934725
1184880,934923
1184890,934628
1184900,934323
1184910,933948
1184920,933814
1184930,934056
1184940,934341
1184950,934423
1184960,934837
1184970,935008
1184980,934831
1184990,934744
1185000,934620
1185010,934727
1185020,934400
1185030,934650
1185040,934621
1185050,934509
1185060,934454
1185070,934710
1185080,934893
1185090,934679
1185100,934599
1185110,934760
1185120,934791
1185130,934698
1185140,934757
1185150,934894
1185160,934757
1185170,934519
1185180,934539
1185190,934674
1185200,934585
1185210,934576
1185220,934723
1185230,934841
1185240,934748
1185250,934678
1185260,934810
1185270,934901
1185280,934836
1185290,934434
1185300,934181
1185310,934208
1185320,934614
1185330,935023
1185340,934936
1185350,934569
1185360,934474
1185370,934663
1185380,934645
1185390,934555
1185400,934484
1185410,934484
1185420,934574
1185430,934844
1185440,934969
1185450,934835
1185460,934987
1185470,934963
1185480,934925
1185490,934531
1185500,934449
1185510,934793
1185520,934762
1185530,934903
1185540,934652
1185550,934728
1185560,934571
1185570,934590
1185580,934533
1185590,934526
1185600,934209
1185610,934254
1185620,934374
1185630,934443
1185640,934702
1185650,934931
1185660,934904
1185670,934618
1185680,934810
1185690,934796
1185700,934739
1185710,934476
1185720,934569
1185730,934593
1185740,934621
1185750,934724
1185760,934429
1185770,934139
1185780,934235
1185790,934646
1185800,934982
1185810,934910
1185820,934940
1185830,935168
1185840,935371
1185850,935541
1185860,935381
1185870,935223
1185880,934927
1185890,934941
1185900,934755
1185910,934750
1185920,934529
1185930,934706
1185940,934965
1185950,934643
1185960,934258
1185970,934086
1185980,934671
1185990,934944
1186000,934691
1186010,934567
1186020,934762
1186030,934661
1186040,934278
1186050,934141
1186060,934759
1186070,935330
1186080,935231
1186090,935133
1186100,934858
1186110,935261
1186120,935281
1186130,935120
1186140,934832
1186150,934353
1186160,934179
1186170,934180
1186180,934524
1186190,935003
1186200,935164
1186210,935511
1186220,935237
1186230,935123
1186240,934980
1186250,935154
1186260,935046
1186270,934882
1186280,934858
1186290,934944
1186300,934795
1186310,934729
1186320,934979
1186330,935125
1186340,934956
1186350,934434
1186360,934390
1186370,934569
1186380,934935
1186390,935401
1186400,935533
1186410,935390
1186420,935140
1186430,935216
1186440,935117
1186450,935185
1186460,935319
1186470,935540
1186480,935370
1186490,935421
1186500,935552
1186510,935301
1186520,934669
1186530,934441
1186540,934476
1186550,934583
1186560,934614
1186570,934642
1186580,934854
1186590,934672
1186600,934363
1186610,934234
1186620,934541
1186630,934712
1186640,934513
1186650,934322
1186660,934675
1186670,934936
1186680,935094
1186690,935380
1186700,935541
1186710,935416
1186720,935088
1186730,935141
1186740,935554
1186750,935372
1186760,934946
1186770,934874
1186780,935167
1186790,935572
1186800,935359
1186810,934969
1186820,934884
1186830,935089
1186840,935285
1186850,935016
1186860,934525
1186870,934451
1186880,934610
1186890,934958
1186900,935080
1186910,935027
1186920,934780
1186930,934823
1186940,934960
1186950,935175
1186960,935171
1186970,935210
1186980,935184
1186990,934683
1187000,934391
1187010,934626
1187020,934824
1187030,935110
1187040,934871
1187050,935055
1187060,934710
1187070,934515
1187080,934650
1187090,934673
1187100,934756
1187110,934867
1187120,935053
1187130,934751
1187140,934448
1187150,934509
1187160,934924
1187170,935189
1187180,935316
1187190,935227
1187200,935088
1187210,935198
1187220,935583
1187230,935606
1187240,935452
1187250,934996
1187260,934931
1187270,935110
1187280,935178
1187290,935006
1187300,934672
1187310,934806
1187320,934858
1187330,934994
1187340,934912
1187350,935066
1187360,934952
1187370,935153
1187380,935198
1187390,935186
1187400,934805
1187410,934950
1187420,935045
1187430,935212
1187440,935226
1187450,935295
1187460,935180
1187470,934725
1187480,934620
1187490,934642
1187500,934856
1187510,934986
1187520,935124
1187530,935230
1187540,934878
1187550,934711
1187560,934291
1187570,934496
1187580,934669
1187590,934698
1187600,934631
1187610,934802
1187620,935164
1187630,935257
1187640,935134
1187650,935078
1187660,935324
1187670,935275
1187680,934982
1187690,934704
1187700,934631
1187710,934620
1187720,934540
1187730,934585
1187740,934768
1187750,934821
1187760,935096
1187770,935235
1187780,935281
1187790,935051
1187800,934895
1187810,934533
1187820,934563
1187830,934926
1187840,935099
1187850,935011
1187860,934953
1187870,935252
1187880,935384
1187890,935276
1187900,935017
1187910,934942
1187920,934541
1187930,934487
1187940,934229
1187950,934556
1187960,934580
1187970,934671
1187980,934683
1187990,934545
1188000,934415
1188010,934506
1188020,934877
1188030,935053
1188040,934600
1188050,934418
1188060,934580
1188070,934916
1188080,935114
1188090,935178
1188100,935210
1188110,934980
1188120,934552
1188130,934576
1188140,934577
1188150,934777
1188160,934693
1188170,934625
1188180,934726
1188190,935036
1188200,935439
1188210,935449
1188220,935257
1188230,935028
1188240,934885
1188250,934661
1188260,934539
1188270,934715
1188280,934713
1188290,935171
1188300,935170
1188310,935183
1188320,935026
1188330,935310
1188340,935482
1188350,935421
1188360,935400
1188370,935295
1188380,935124
1188390,934803
1188400,934980
1188410,935065
1188420,935231
1188430,935241
1188440,935101
1188450,934738
1188460,934238
1188470,934386
1188480,934766
1188490,935197
1188500,935115
1188510,935141
1188520,935160
1188530,935166
1188540,935326
1188550,935359
1188560,935414
1188570,935101
1188580,935098
1188590,934753
1188600,934569
1188610,934736
1188620,934966
1188630,934781
1188640,934661
1188650,935030
1188660,935362
1188670,935213
1188680,934804
1188690,935006
1188700,935113
1188710,935268
1188720,935099
1188730,935038
1188740,935080
1188750,934991
1188760,935263
1188770,935563
1188780,935694
1188790,935391
1188800,935066
1188810,934931
1188820,934970
1188830,935332
1188840,935388
1188850,935246
1188860,935257
1188870,935260
1188880,935056
1188890,934886
1188900,934889
1188910,935059
1188920,934891
1188930,935145
1188940,935376
1188950,935311
1188960,935117
1188970,934781
1188980,934706
1188990,934822
1189000,935054
1189010,935507
1189020,935506
1189030,935476
1189040,935234
1189050,935283
1189060,935176
1189070,935032
1189080,934807
1189090,934811
1189100,934646
1189110,934352
1189120,934425
1189130,934421
1189140,934624
1189150,934708
1189160,934961
1189170,935147
1189180,935216
1189190,935268
1189200,935199
1189210,935231
1189220,935120
1189230,935092
1189240,935315
1189250,935533
1189260,935384
1189270,935287
1189280,935331
1189290,935359
1189300,935117
1189310,934986
1189320,935149
1189330,935221
1189340,935115
1189350,934949
1189360,935336
1189370,935350
1189380,935303
1189390,934961
1189400,934982
1189410,935047
1189420,934939
1189430,934931
1189440,935169
1189450,935218
1189460,935050
1189470,934855
1189480,934774
1189490,934817
1189500,934828
1189510,934931
1189520,935064
1189530,935000
1189540,935138
1189550,935359
1189560,935449
1189570,935359
1189580,935167
1189590,935224
1189600,934948
1189610,935222
1189620,935188
1189630,935280
1189640,935179
1189650,935287
1189660,935300
1189670,935154
1189680,934871
1189690,934766
1189700,934637
1189710,934614
1189720,934472
1189730,934522
1189740,934961
1189750,935268
1189760,935281
1189770,935116
1189780,934987
1189790,935104
1189800,934848
1189810,934867
1189820,934634
1189830,934652
1189840,934601
1189850,934426
1189860,934393
1189870,934468
1189880,935023
1189890,935452
1189900,935482
1189910,934980
1189920,935013
1189930,935116
1189940,935200
1189950,934880
1189960,935195
1189970,935314
1189980,935388
1189990,935471
1190000,935491
1190010,935301
1190020,934795
1190030,934939
1190040,935012
1190050,934993
1190060,934924
1190070,934949
1190080,934736
1190090,934703
1190100,934700
1190110,934751
1190120,934606
1190130,934897
1190140,935039
1190150,935125
1190160,935134
1190170,935373
1190180,935377
1190190,935475
1190200,935423
1190210,935414
1190220,935126
1190230,934949
1190240,935066
1190250,935126
1190260,935203
1190270,934942
1190280,934881
1190290,935113
1190300,935396
1190310,935121
1190320,934831
1190330,934843
1190340,935066
1190350,935089
1190360,934987
1190370,935088
1190380,935396
1190390,935224
1190400,935114
1190410,935147
1190420,935334
1190430,935165
1190440,935166
1190450,935195
1190460,935496
1190470,935261
1190480,935162
1190490,935233
1190500,935287
1190510,935009
1190520,934761
1190530,935054
1190540,935173
1190550,935134
1190560,934816
1190570,935035
1190580,935009
1190590,934791
1190600,934727
1190610,935186
1190620,935430
1190630,935224
1190640,934870
1190650,934624
1190660,934733
1190670,934705
1190680,934854
1190690,934950
1190700,935254
1190710,935441
1190720,935444
1190730,935131
1190740,934934
1190750,934914
1190760,935089
1190770,934946
1190780,934713
1190790,934746
1190800,935190
1190810,935257
1190820,935182
1190830,935122
1190840,935191
1190850,934971
1190860,934853
1190870,934829
1190880,934595
1190890,934624
1190900,935049
1190910,935373
1190920,935076
1190930,934828
1190940,934750
1190950,934883
1190960,935013
1190970,935180
1190980,935396
1190990,935530
1191000,935905
1191010,935489
1191020,935358
1191030,934933
1191040,934884
1191050,934838
1191060,935372
1191070,935809
1191080,935537
1191090,934840
1191100,934604
1191110,935006
1191120,935289
1191130,935394
1191140,935260
1191150,935054
1191160,934676
1191170,934757
1191180,935086
1191190,935456
1191200,935240
1191210,935109
1191220,935006
1191230,934963
1191240,934979
1191250,935126
1191260,935164
1191270,935004
1191280,934751
1191290,934654
1191300,934594
1191310,935011
1191320,935240
1191330,935327
1191340,935414
1191350,935460
1191360,935445
1191370,935063
1191380,935246
1191390,935396
1191400,935512
1191410,935525
1191420,935498
1191430,935551
1191440,935038
1191450,934653
1191460,934703
1191470,934938
1191480,935115
1191490,934981
1191500,934912
1191510,934931
1191520,935106
1191530,935190
1191540,934995
1191550,934687
1191560,934676
1191570,934730
1191580,934726
1191590,934801
1191600,935028
1191610,934972
1191620,934811
1191630,934828
1191640,934983
1191650,934903
1191660,935117
1191670,935209
1191680,935251
1191690,934843
1191700,934808
1191710,935108
1191720,935572
1191730,935762
1191740,935559
1191750,935103
1191760,934923
1191770,934828
1191780,935008
1191790,934984
1191800,934936
1191810,935130
1191820,935099
1191830,935263
1191840,934961
1191850,934666
1191860,934670
1191870,934745
1191880,934895
1191890,935094
1191900,935332
1191910,935392
1191920,935273
1191930,935319
1191940,935516
1191950,935376
1191960,935464
1191970,935372
1191980,935391
1191990,935354
1192000,935551
1192010,935403
1192020,935099
1192030,934980
1192040,935411
1192050,935760
1192060,936067
1192070,935528
1192080,935356
1192090,935452
1192100,935843
1192110,935443
1192120,935058
1192130,935294
1192140,935803
1192150,935752
1192160,935486
1192170,935257
1192180,935318
1192190,935418
1192200,935512
1192210,935133
1192220,935145
1192230,935343
1192240,935718
1192250,935647
1192260,935132
1192270,934996
1192280,934929
1192290,935269
1192300,935156
1192310,935404
1192320,934926
1192330,934766
1192340,934528
1192350,934881
1192360,935128
1192370,935152
1192380,935160
1192390,935515
1192400,935533
1192410,935500
1192420,935006
1192430,934941
1192440,935163
1192450,935383
1192460,935189
1192470,934850
1192480,934837
1192490,934742
1192500,934498
1192510,934606
1192520,934773
1192530,935165
1192540,934825
1192550,934772
1192560,935066
1192570,935372
1192580,935351
1192590,935109
1192600,935083
1192610,935099
1192620,935015
1192630,934803
1192640,935026
1192650,934844
1192660,935068
1192670,934718
1192680,934559
1192690,934841
1192700,935050
1192710,935344
1192720,935102
1192730,935358
1192740,935336
1192750,935178
1192760,935063
1192770,935028
1192780,934967
1192790,935125
1192800,935220
1192810,935508
1192820,935373
1192830,935798
1192840,935947
1192850,935846
1192860,935423
1192870,935011
1192880,935073
1192890,935280
1192900,935430
1192910,935163
1192920,934928
1192930,935078
1192940,935373
1192950,935535
1192960,935522
1192970,935243
1192980,935197
1192990,935411
1193000,935554
1193010,935372
1193020,935120
1193030,935405
1193040,935542
1193050,935300
1193060,935169
1193070,935366
1193080,935596
1193090,935383
1193100,935006
1193110,935124
1193120,935145
1193130,935194
1193140,935182
1193150,935431
1193160,935284
1193170,934919
1193180,934721
1193190,934951
1193200,935154
1193210,935295
1193220,935115
1193230,934853
1193240,934701
1193250,935092
1193260,935128
1193270,935161
1193280,935181
1193290,935105
1193300,935100
1193310,935001
1193320,935283
1193330,935295
1193340,934916
1193350,934819
1193360,934806
1193370,935341
1193380,935720
1193390,935593
1193400,935241
1193410,934938
1193420,934975
1193430,934998
1193440,935366
1193450,935576
1193460,935414
1193470,934925
1193480,934910
1193490,935126
1193500,935398
1193510,935748
1193520,935763
1193530,935357
1193540,935147
1193550,935205
1193560,935266
1193570,935151
1193580,935224
1193590,935136
1193600,935006
1193610,935014
1193620,934945
1193630,934590
1193640,934634
1193650,935124
1193660,935417
1193670,935288
1193680,935501
1193690,935539
1193700,935422
1193710,935020
1193720,934830
1193730,934830
1193740,934911
1193750,935404
1193760,935376
1193770,935378
1193780,935256
1193790,935400
1193800,935124
1193810,935108
1193820,934856
1193830,935096
1193840,935249
1193850,935342
1193860,935021
1193870,934712
1193880,935026
1193890,935041
1193900,935014
1193910,934931
1193920,935124
1193930,935237
1193940,935243
1193950,935126
1193960,934817
1193970,934802
1193980,934995
1193990,934954
1194000,934574
1194010,934747
1194020,935006
1194030,935330
1194040,935132
1194050,935201
1194060,935377
1194070,935357
1194080,935140
1194090,934955
1194100,935001
1194110,934940
1194120,935062
1194130,935228
1194140,935491
1194150,935355
1194160,935270
1194170,935387
1194180,935238
1194190,934841
1194200,934728
1194210,934955
1194220,935073
1194230,935186
1194240,935072
1194250,935043
1194260,934926
1194270,934636
1194280,934576
1194290,934725
1194300,935196
1194310,935459
1194320,935513
1194330,935524
1194340,935480
1194350,935220
1194360,935208
1194370,934987
1194380,934732
1194390,934942
1194400,935276
1194410,935138
1194420,934554
1194430,934567
1194440,934771
1194450,934694
1194460,934532
1194470,934706
1194480,934843
1194490,934805
1194500,934474
1194510,934318
1194520,934555
1194530,934931
1194540,935310
1194550,935183
1194560,934937
1194570,934713
1194580,934739
1194590,935186
1194600,935399
1194610,935257
1194620,935148
1194630,934976
1194640,935073
1194650,935030
1194660,934956
1194670,934859
1194680,934808
1194690,934878
1194700,935033
1194710,934930
1194720,934954
1194730,935074
1194740,935399
1194750,935638
1194760,935565
1194770,935500
1194780,935453
1194790,935205
1194800,935056
1194810,935206
1194820,935651
1194830,935670
1194840,935511
1194850,935441
1194860,935216
1194870,935005
1194880,934837
1194890,934682
1194900,934781
1194910,935062
1194920,935366
1194930,935140
1194940,935036
1194950,935171
1194960,935462
1194970,935498
1194980,935642
1194990,935780
1195000,935625
1195010,935632
1195020,935396
1195030,935402
1195040,935299
1195050,935454
1195060,935578
1195070,935437
1195080,935034
1195090,935150
1195100,935312
1195110,935739
1195120,935661
1195130,935874
1195140,935954
1195150,936023
1195160,936041
1195170,936105
1195180,935557
1195190,935287
1195200,935246
1195210,935489
1195220,935711
1195230,936191
1195240,936330
1195250,935844
1195260,935283
1195270,935312
1195280,935619
1195290,935555
1195300,935333
1195310,935524
1195320,935462
1195330,935566
1195340,935469
1195350,935569
1195360,935752
1195370,935358
1195380,935280
1195390,934934
1195400,934850
1195410,935116
1195420,935183
1195430,935362
1195440,935244
1195450,935528
1195460,935841
1195470,935837
1195480,935694
1195490,935493
1195500,935394
1195510,935640
1195520,935854
1195530,935651
1195540,935482
1195550,935219
1195560,935071
1195570,934998
1195580,935149
1195590,935584
1195600,935506
1195610,935323
1195620,935051
1195630,935201
1195640,935469
1195650,935784
1195660,935739
1195670,935790
1195680,935930
1195690,935588
1195700,935223
